Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-11-12T09:30:00+01:00,24357,367,21859,47,8,3295668
Kärnten,2021-11-12T09:30:00+01:00,55621,868,49017,189,32,5120178
Niederösterreich,2021-11-12T09:30:00+01:00,162848,2058,141887,406,76,18345278
Oberösterreich,2021-11-12T09:30:00+01:00,185319,1928,160812,552,89,17036127
Salzburg,2021-11-12T09:30:00+01:00,73213,638,62825,171,21,7297944
Steiermark,2021-11-12T09:30:00+01:00,112194,2218,98285,299,67,14356213
Tirol,2021-11-12T09:30:00+01:00,84688,684,75632,163,42,6557609
Vorarlberg,2021-11-12T09:30:00+01:00,41781,334,36800,67,10,5367808
Wien,2021-11-12T09:30:00+01:00,194927,2546,177473,400,91,25231747
