Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-07-29T09:30:00+02:00,18530,343,18118,1,1,2489193
Kärnten,2021-07-29T09:30:00+02:00,40519,822,39489,9,1,2739212
Niederösterreich,2021-07-29T09:30:00+02:00,111783,1824,108797,14,6,12918881
Oberösterreich,2021-07-29T09:30:00+02:00,118053,1758,115811,12,2,10335971
Salzburg,2021-07-29T09:30:00+02:00,49897,588,48811,2,0,4116569
Steiermark,2021-07-29T09:30:00+02:00,80322,2095,77759,7,2,9066752
Tirol,2021-07-29T09:30:00+02:00,64517,635,63494,5,2,5464071
Vorarlberg,2021-07-29T09:30:00+02:00,31096,308,30566,5,0,3896921
Wien,2021-07-29T09:30:00+02:00,143287,2364,139384,66,26,14697491
