Area,Date,Value
Burgenland,2020-09-01T09:30:00+02:00,440
Kärnten,2020-09-01T09:30:00+02:00,598
Niederösterreich,2020-09-01T09:30:00+02:00,3609
Oberösterreich,2020-09-01T09:30:00+02:00,4262
Salzburg,2020-09-01T09:30:00+02:00,1472
Steiermark,2020-09-01T09:30:00+02:00,2111
Tirol,2020-09-01T09:30:00+02:00,3925
Vorarlberg,2020-09-01T09:30:00+02:00,1005
Wien,2020-09-01T09:30:00+02:00,6143
