Area,Date,Value
Burgenland,2021-02-02T09:30:00+01:00,41
Kärnten,2021-02-02T09:30:00+01:00,90
Niederösterreich,2021-02-02T09:30:00+01:00,400
Oberösterreich,2021-02-02T09:30:00+01:00,182
Salzburg,2021-02-02T09:30:00+01:00,119
Steiermark,2021-02-02T09:30:00+01:00,255
Tirol,2021-02-02T09:30:00+01:00,132
Vorarlberg,2021-02-02T09:30:00+01:00,45
Wien,2021-02-02T09:30:00+01:00,455
