Area,Date,Value
Burgenland,2021-02-27T09:30:00+01:00,11620
Kärnten,2021-02-27T09:30:00+01:00,27058
Niederösterreich,2021-02-27T09:30:00+01:00,67237
Oberösterreich,2021-02-27T09:30:00+01:00,82011
Salzburg,2021-02-27T09:30:00+01:00,35143
Steiermark,2021-02-27T09:30:00+01:00,50824
Tirol,2021-02-27T09:30:00+01:00,46117
Vorarlberg,2021-02-27T09:30:00+01:00,23127
Wien,2021-02-27T09:30:00+01:00,85767
