Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-01-13T00:00:00+01:00,185944,634,184128,33,5,5933345
Kärnten,2023-01-13T00:00:00+01:00,321914,1714,319365,33,4,6964106
Niederösterreich,2023-01-13T00:00:00+01:00,1099579,4274,1090219,206,14,40992172
Oberösterreich,2023-01-13T00:00:00+01:00,987220,3499,980562,97,7,25950064
Salzburg,2023-01-13T00:00:00+01:00,381159,1224,378781,83,1,11155207
Steiermark,2023-01-13T00:00:00+01:00,709001,3543,702596,138,10,22602959
Tirol,2023-01-13T00:00:00+01:00,495616,1455,492843,35,1,10226938
Vorarlberg,2023-01-13T00:00:00+01:00,255145,680,254182,18,2,7308070
Wien,2023-01-13T00:00:00+01:00,1305003,4541,1288823,228,19,73961916
