Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-10-06T00:00:00+02:00,165422,621,159904,70,4,5653121
Kärnten,2022-10-06T00:00:00+02:00,295642,1679,285581,138,6,6812686
Niederösterreich,2022-10-06T00:00:00+02:00,981428,4086,953955,352,16,40410766
Oberösterreich,2022-10-06T00:00:00+02:00,909934,3416,878555,335,10,25262646
Salzburg,2022-10-06T00:00:00+02:00,355829,1196,345242,177,5,10915236
Steiermark,2022-10-06T00:00:00+02:00,649927,3472,626882,242,23,21891743
Tirol,2022-10-06T00:00:00+02:00,461009,1408,447621,159,9,9843373
Vorarlberg,2022-10-06T00:00:00+02:00,238486,664,235099,70,3,7205431
Wien,2022-10-06T00:00:00+02:00,1168542,4267,1133289,473,24,70295152
