Area,Date,Value
Burgenland,2020-08-21T15:00:00+02:00,457
Kärnten,2020-08-21T15:00:00+02:00,608
Niederösterreich,2020-08-21T15:00:00+02:00,3730
Oberösterreich,2020-08-21T15:00:00+02:00,4323
Salzburg,2020-08-21T15:00:00+02:00,1592
Steiermark,2020-08-21T15:00:00+02:00,2292
Tirol,2020-08-21T15:00:00+02:00,3954
Vorarlberg,2020-08-21T15:00:00+02:00,1046
Wien,2020-08-21T15:00:00+02:00,6726
