Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-06-11T00:00:00+02:00,199116,639,198302,2,0,6049615
Kärnten,2023-06-11T00:00:00+02:00,333044,1724,331258,4,1,6998647
Niederösterreich,2023-06-11T00:00:00+02:00,1174810,4666,1169792,15,1,41235229
Oberösterreich,2023-06-11T00:00:00+02:00,1038061,3581,1034205,11,0,26147755
Salzburg,2023-06-11T00:00:00+02:00,395621,1262,394311,8,1,11246823
Steiermark,2023-06-11T00:00:00+02:00,739946,3627,736155,18,3,22985340
Tirol,2023-06-11T00:00:00+02:00,515898,1511,514312,12,1,10312157
Vorarlberg,2023-06-11T00:00:00+02:00,261871,692,261167,6,0,7345202
Wien,2023-06-11T00:00:00+02:00,1420753,4815,1412813,31,5,75737227
