Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-03-15T00:00:00+01:00,195619,637,192874,39,2,6010301
Kärnten,2023-03-15T00:00:00+01:00,330128,1723,326632,99,5,6989230
Niederösterreich,2023-03-15T00:00:00+01:00,1154661,4426,1140480,289,18,41163938
Oberösterreich,2023-03-15T00:00:00+01:00,1027197,3544,1016521,188,5,26085213
Salzburg,2023-03-15T00:00:00+01:00,392711,1246,389938,83,1,11217637
Steiermark,2023-03-15T00:00:00+01:00,732414,3593,724503,164,20,22884327
Tirol,2023-03-15T00:00:00+01:00,512145,1481,508725,64,3,10292078
Vorarlberg,2023-03-15T00:00:00+01:00,260616,685,259509,38,3,7333166
Wien,2023-03-15T00:00:00+01:00,1386093,4685,1362189,294,16,75328777
