Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-04-22T09:30:00+02:00,112593,540,107715,105,10,5107503
Kärnten,2022-04-22T09:30:00+02:00,239820,1604,234520,81,4,6525667
Niederösterreich,2022-04-22T09:30:00+02:00,772105,3238,736608,336,25,37342949
Oberösterreich,2022-04-22T09:30:00+02:00,744580,2794,728891,152,6,24028468
Salzburg,2022-04-22T09:30:00+02:00,286663,1117,282043,61,3,10514044
Steiermark,2022-04-22T09:30:00+02:00,531748,3341,521248,197,22,20603530
Tirol,2022-04-22T09:30:00+02:00,349027,928,344351,88,5,9452915
Vorarlberg,2022-04-22T09:30:00+02:00,198975,538,194678,49,6,7008586
Wien,2022-04-22T09:30:00+02:00,857002,3916,817756,558,46,61027430
