Area,Date,Value
Burgenland,2020-12-23T15:00:00+01:00,8874
Kärnten,2020-12-23T15:00:00+01:00,20026
Niederösterreich,2020-12-23T15:00:00+01:00,51165
Oberösterreich,2020-12-23T15:00:00+01:00,69085
Salzburg,2020-12-23T15:00:00+01:00,26521
Steiermark,2020-12-23T15:00:00+01:00,40242
Tirol,2020-12-23T15:00:00+01:00,38803
Vorarlberg,2020-12-23T15:00:00+01:00,18403
Wien,2020-12-23T15:00:00+01:00,70148
