Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-08-07T09:30:00+02:00,18600,343,18164,1,1,2577995
Kärnten,2021-08-07T09:30:00+02:00,40770,822,39697,14,2,3059190
Niederösterreich,2021-08-07T09:30:00+02:00,112419,1829,109198,20,5,13461545
Oberösterreich,2021-08-07T09:30:00+02:00,118751,1759,116370,16,2,10932246
Salzburg,2021-08-07T09:30:00+02:00,50262,588,49236,5,1,4425367
Steiermark,2021-08-07T09:30:00+02:00,80843,2096,78148,16,5,9568400
Tirol,2021-08-07T09:30:00+02:00,65022,637,63828,14,4,5592467
Vorarlberg,2021-08-07T09:30:00+02:00,31354,308,30753,4,1,4039944
Wien,2021-08-07T09:30:00+02:00,144508,2368,140300,56,19,15279536
