Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-12-27T09:30:00+01:00,31660,434,30693,47,11,3636947
Kärnten,2021-12-27T09:30:00+01:00,83489,1084,80944,112,28,5594634
Niederösterreich,2021-12-27T09:30:00+01:00,218626,2546,211408,223,66,19599528
Oberösterreich,2021-12-27T09:30:00+01:00,259030,2335,253164,146,60,19126334
Salzburg,2021-12-27T09:30:00+01:00,101758,784,99187,56,17,8529102
Steiermark,2021-12-27T09:30:00+01:00,151123,2463,145260,162,52,16242302
Tirol,2021-12-27T09:30:00+01:00,119591,800,115133,133,49,7229276
Vorarlberg,2021-12-27T09:30:00+01:00,62903,424,59910,56,17,5587155
Wien,2021-12-27T09:30:00+01:00,237923,2780,227929,272,83,34862341
