Area,Date,Value
Burgenland,2020-04-06T09:30:00+02:00,3
Kärnten,2020-04-06T09:30:00+02:00,4
Niederösterreich,2020-04-06T09:30:00+02:00,36
Oberösterreich,2020-04-06T09:30:00+02:00,22
Salzburg,2020-04-06T09:30:00+02:00,15
Steiermark,2020-04-06T09:30:00+02:00,56
Tirol,2020-04-06T09:30:00+02:00,35
Vorarlberg,2020-04-06T09:30:00+02:00,5
Wien,2020-04-06T09:30:00+02:00,44
