Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-06-29T09:30:00+02:00,18407,343,18012,7,2,2146251
Kärnten,2021-06-29T09:30:00+02:00,40190,819,39360,20,2,2004843
Niederösterreich,2021-06-29T09:30:00+02:00,110791,1815,108093,27,12,11017403
Oberösterreich,2021-06-29T09:30:00+02:00,116937,1757,115169,20,9,8364849
Salzburg,2021-06-29T09:30:00+02:00,49162,586,48528,2,0,3243318
Steiermark,2021-06-29T09:30:00+02:00,79537,2089,77353,4,1,7229806
Tirol,2021-06-29T09:30:00+02:00,63814,634,63116,11,6,4959296
Vorarlberg,2021-06-29T09:30:00+02:00,30777,306,30413,5,3,3409273
Wien,2021-06-29T09:30:00+02:00,140738,2351,137569,89,22,12429991
