Area,Date,Value
Burgenland,2021-05-05T09:30:00+02:00,40
Kärnten,2021-05-05T09:30:00+02:00,54
Niederösterreich,2021-05-05T09:30:00+02:00,290
Oberösterreich,2021-05-05T09:30:00+02:00,215
Salzburg,2021-05-05T09:30:00+02:00,77
Steiermark,2021-05-05T09:30:00+02:00,268
Tirol,2021-05-05T09:30:00+02:00,98
Vorarlberg,2021-05-05T09:30:00+02:00,56
Wien,2021-05-05T09:30:00+02:00,462
