Area,Date,Value
Burgenland,2021-02-26T09:30:00+01:00,238
Kärnten,2021-02-26T09:30:00+01:00,677
Niederösterreich,2021-02-26T09:30:00+01:00,1332
Oberösterreich,2021-02-26T09:30:00+01:00,1514
Salzburg,2021-02-26T09:30:00+01:00,490
Steiermark,2021-02-26T09:30:00+01:00,1738
Tirol,2021-02-26T09:30:00+01:00,579
Vorarlberg,2021-02-26T09:30:00+01:00,273
Wien,2021-02-26T09:30:00+01:00,1674
