Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-09-09T09:30:00+02:00,19470,346,18688,16,1,2867134
Kärnten,2021-09-09T09:30:00+02:00,42359,830,40828,31,7,3842540
Niederösterreich,2021-09-09T09:30:00+02:00,118000,1846,113345,92,35,15238118
Oberösterreich,2021-09-09T09:30:00+02:00,127349,1772,122299,119,27,13001691
Salzburg,2021-09-09T09:30:00+02:00,53377,593,51355,32,9,5467216
Steiermark,2021-09-09T09:30:00+02:00,85134,2107,81206,96,25,11265180
Tirol,2021-09-09T09:30:00+02:00,68041,640,66270,44,8,5931750
Vorarlberg,2021-09-09T09:30:00+02:00,33219,312,32165,20,8,4538355
Wien,2021-09-09T09:30:00+02:00,156623,2376,147299,214,68,17506168
