Area,Date,Value
Wien,2020-03-21T15:00:00+01:00,3
Steiermark,2020-03-21T15:00:00+01:00,3
Oberösterreich,2020-03-21T15:00:00+01:00,1
Niederösterreich,2020-03-21T15:00:00+01:00,1
