Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-06-11T09:30:00+02:00,119546,558,117770,26,2,5265883
Kärnten,2022-06-11T09:30:00+02:00,248897,1627,246155,40,3,6604838
Niederösterreich,2022-06-11T09:30:00+02:00,817813,3641,798224,99,7,39295042
Oberösterreich,2022-06-11T09:30:00+02:00,771629,2840,765204,55,3,24374239
Salzburg,2022-06-11T09:30:00+02:00,297488,1140,294373,15,1,10594779
Steiermark,2022-06-11T09:30:00+02:00,550664,3392,545055,52,6,21009518
Tirol,2022-06-11T09:30:00+02:00,360524,939,357713,34,3,9554996
Vorarlberg,2022-06-11T09:30:00+02:00,206415,548,204807,16,0,7068530
Wien,2022-06-11T09:30:00+02:00,915451,4009,897159,136,10,64925129
