Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-01-25T09:30:00+01:00,38522,449,33844,50,8,4013890
Kärnten,2022-01-25T09:30:00+01:00,100083,1113,89456,119,15,5886548
Niederösterreich,2022-01-25T09:30:00+01:00,277052,2629,241914,179,28,24423844
Oberösterreich,2022-01-25T09:30:00+01:00,316695,2376,288276,163,17,20530761
Salzburg,2022-01-25T09:30:00+01:00,139557,804,120178,89,17,9360154
Steiermark,2022-01-25T09:30:00+01:00,186716,2524,163189,133,16,17523615
Tirol,2022-01-25T09:30:00+01:00,169046,833,144734,136,29,7939337
Vorarlberg,2022-01-25T09:30:00+01:00,80035,437,66987,54,5,6187749
Wien,2022-01-25T09:30:00+01:00,342891,2854,262230,361,54,41700161
