Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-05-21T09:30:00+02:00,117987,556,115964,26,6,5208379
Kärnten,2022-05-21T09:30:00+02:00,246758,1621,243602,39,2,6581244
Niederösterreich,2022-05-21T09:30:00+02:00,805231,3347,785613,148,9,38585230
Oberösterreich,2022-05-21T09:30:00+02:00,764508,2833,756684,73,5,24245099
Salzburg,2022-05-21T09:30:00+02:00,293842,1135,290812,29,0,10568489
Steiermark,2022-05-21T09:30:00+02:00,545913,3384,539493,74,4,20890257
Tirol,2022-05-21T09:30:00+02:00,357054,935,354114,48,2,9524823
Vorarlberg,2022-05-21T09:30:00+02:00,203816,547,202622,16,4,7051256
Wien,2022-05-21T09:30:00+02:00,896371,3985,877219,194,22,63672751
