Area,Date,Value
Burgenland,2021-03-02T09:30:00+01:00,10
Kärnten,2021-03-02T09:30:00+01:00,16
Niederösterreich,2021-03-02T09:30:00+01:00,78
Oberösterreich,2021-03-02T09:30:00+01:00,16
Salzburg,2021-03-02T09:30:00+01:00,15
Steiermark,2021-03-02T09:30:00+01:00,39
Tirol,2021-03-02T09:30:00+01:00,24
Vorarlberg,2021-03-02T09:30:00+01:00,5
Wien,2021-03-02T09:30:00+01:00,93
