Area,Date,Value
Burgenland,2021-02-22T09:30:00+01:00,11386
Kärnten,2021-02-22T09:30:00+01:00,26516
Niederösterreich,2021-02-22T09:30:00+01:00,65793
Oberösterreich,2021-02-22T09:30:00+01:00,81092
Salzburg,2021-02-22T09:30:00+01:00,34737
Steiermark,2021-02-22T09:30:00+01:00,49655
Tirol,2021-02-22T09:30:00+01:00,45704
Vorarlberg,2021-02-22T09:30:00+01:00,22896
Wien,2021-02-22T09:30:00+01:00,84032
