Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-11-28T00:00:00+01:00,177850,631,175277,26,9,5820996
Kärnten,2022-11-28T00:00:00+01:00,315110,1709,311642,41,3,6911502
Niederösterreich,2022-11-28T00:00:00+01:00,1054843,4183,1041245,272,16,40763888
Oberösterreich,2022-11-28T00:00:00+01:00,965597,3468,957101,106,8,25678005
Salzburg,2022-11-28T00:00:00+01:00,373363,1210,370702,81,3,11064438
Steiermark,2022-11-28T00:00:00+01:00,690334,3496,682849,101,10,22341103
Tirol,2022-11-28T00:00:00+01:00,485441,1435,481814,24,3,10430893
Vorarlberg,2022-11-28T00:00:00+01:00,249611,673,248213,23,2,7269939
Wien,2022-11-28T00:00:00+01:00,1242826,4397,1222760,209,17,72442793
