Area,Date,Value
Burgenland,2020-09-15T09:30:00+02:00,6
Kärnten,2020-09-15T09:30:00+02:00,6
Niederösterreich,2020-09-15T09:30:00+02:00,32
Oberösterreich,2020-09-15T09:30:00+02:00,29
Salzburg,2020-09-15T09:30:00+02:00,6
Steiermark,2020-09-15T09:30:00+02:00,26
Tirol,2020-09-15T09:30:00+02:00,13
Vorarlberg,2020-09-15T09:30:00+02:00,14
Wien,2020-09-15T09:30:00+02:00,161
