Area,Date,Value
Burgenland,2021-05-08T08:00:00+02:00,17700
Kärnten,2021-05-08T08:00:00+02:00,39129
Niederösterreich,2021-05-08T08:00:00+02:00,105342
Oberösterreich,2021-05-08T08:00:00+02:00,113572
Salzburg,2021-05-08T08:00:00+02:00,49394
Steiermark,2021-05-08T08:00:00+02:00,77213
Tirol,2021-05-08T08:00:00+02:00,61013
Vorarlberg,2021-05-08T08:00:00+02:00,28648
Wien,2021-05-08T08:00:00+02:00,134189
