Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2023-04-24T00:00:00+02:00,198450,638,197318,27,2,6041903
Kärnten,2023-04-24T00:00:00+02:00,332458,1723,330408,18,4,6996020
Niederösterreich,2023-04-24T00:00:00+02:00,1170877,4536,1164345,93,5,41218518
Oberösterreich,2023-04-24T00:00:00+02:00,1036413,3578,1031619,44,1,26137452
Salzburg,2023-04-24T00:00:00+02:00,395055,1258,393517,30,0,11237808
Steiermark,2023-04-24T00:00:00+02:00,738408,3621,733985,50,3,22954406
Tirol,2023-04-24T00:00:00+02:00,515192,1515,513336,13,2,10307977
Vorarlberg,2023-04-24T00:00:00+02:00,261571,690,260864,4,0,7341835
Wien,2023-04-24T00:00:00+02:00,1413040,4778,1402208,127,12,75628369
