Area,Date,Value
Burgenland,2020-12-12T08:00:00+01:00,8247
Kärnten,2020-12-12T08:00:00+01:00,17769
Niederösterreich,2020-12-12T08:00:00+01:00,46579
Oberösterreich,2020-12-12T08:00:00+01:00,64343
Salzburg,2020-12-12T08:00:00+01:00,24220
Steiermark,2020-12-12T08:00:00+01:00,36619
Tirol,2020-12-12T08:00:00+01:00,36184
Vorarlberg,2020-12-12T08:00:00+01:00,17179
Wien,2020-12-12T08:00:00+01:00,65919
