Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2021-11-28T09:30:00+01:00,28884,386,25686,100,14,3441444
Kärnten,2021-11-28T09:30:00+01:00,72656,921,57778,334,58,5337043
Niederösterreich,2021-11-28T09:30:00+01:00,197868,2249,172159,534,114,18864964
Oberösterreich,2021-11-28T09:30:00+01:00,237182,2095,206511,678,128,17910417
Salzburg,2021-11-28T09:30:00+01:00,93859,695,77869,259,42,7865022
Steiermark,2021-11-28T09:30:00+01:00,134421,2319,114435,400,81,15132973
Tirol,2021-11-28T09:30:00+01:00,105866,715,90576,284,55,6830761
Vorarlberg,2021-11-28T09:30:00+01:00,53293,365,42536,125,24,5460154
Wien,2021-11-28T09:30:00+01:00,219254,2643,194742,503,104,28982367
