Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-12-05T00:00:00+01:00,179207,631,176568,30,4,5844312
Kärnten,2022-12-05T00:00:00+01:00,316541,1709,313058,68,2,6921407
Niederösterreich,2022-12-05T00:00:00+01:00,1063202,4197,1048619,291,10,40802425
Oberösterreich,2022-12-05T00:00:00+01:00,969374,3471,960792,82,9,25729825
Salzburg,2022-12-05T00:00:00+01:00,374934,1212,372035,88,1,11082991
Steiermark,2022-12-05T00:00:00+01:00,693660,3503,685639,118,6,22397674
Tirol,2022-12-05T00:00:00+01:00,487581,1435,483570,44,5,10148505
Vorarlberg,2022-12-05T00:00:00+01:00,250685,675,249397,27,3,7278589
Wien,2022-12-05T00:00:00+01:00,1253284,4409,1231531,211,13,72722756
