Area,Date,Confirmed,Deaths,Recovered,Hospital,Intensivecare,Tests
Burgenland,2022-09-06T09:30:00+02:00,140284,580,136052,42,2,5546821
Kärnten,2022-09-06T09:30:00+02:00,279917,1664,275767,88,11,6749264
Niederösterreich,2022-09-06T09:30:00+02:00,955288,3898,931292,167,7,40234583
Oberösterreich,2022-09-06T09:30:00+02:00,859854,2932,851123,103,5,25022356
Salzburg,2022-09-06T09:30:00+02:00,330726,1180,327685,71,0,10838281
Steiermark,2022-09-06T09:30:00+02:00,619332,3455,611341,113,8,21634133
Tirol,2022-09-06T09:30:00+02:00,398006,960,394741,63,2,9758592
Vorarlberg,2022-09-06T09:30:00+02:00,228742,574,227701,12,1,7169710
Wien,2022-09-06T09:30:00+02:00,1119203,4212,1097853,280,18,69012510
