Area,Date,Value
Burgenland,2020-09-12T09:30:00+02:00,0
Kärnten,2020-09-12T09:30:00+02:00,1
Niederösterreich,2020-09-12T09:30:00+02:00,8
Oberösterreich,2020-09-12T09:30:00+02:00,2
Salzburg,2020-09-12T09:30:00+02:00,1
Steiermark,2020-09-12T09:30:00+02:00,3
Tirol,2020-09-12T09:30:00+02:00,1
Vorarlberg,2020-09-12T09:30:00+02:00,2
Wien,2020-09-12T09:30:00+02:00,24
